Order ID,Amount,Profit,Quantity,Category,Sub-Category
B-27708,2583.54,702.4,3,Furniture,Bookcases
B-25651,2078.86,-464.79,5,Furniture,Tables
B-34359,4469.2,122.63,9,Electronics,Phones
B-33711,1224.58,241.55,10,Clothing,T-Shirt
B-28610,3575.14,776.09,1,Furniture,Furnishings
B-26984,3166.85,-450.53,9,Clothing,T-Shirt
B-27416,1909.06,275.67,5,Clothing,Hankerchief
B-35591,1946.35,-406.47,2,Clothing,Shirt
B-32237,2892.54,-793.31,1,Furniture,Furnishings
B-29130,4468.74,-1125.91,8,Electronics,Phones
B-35263,4370.53,-823.05,9,Clothing,Shirt
B-33934,1887.95,621.42,4,Clothing,Leggings
B-30931,2051.26,328.95,4,Clothing,Kurti
B-30027,1090.4,-202.33,10,Furniture,Chairs
B-31808,3675.97,675.9,7,Electronics,Electronic Games
B-31512,2220.75,167.28,1,Electronics,Accessories
B-25812,4956.3,-1240.83,3,Clothing,Trousers
B-30760,4816.95,-1360.13,10,Electronics,Accessories
B-27515,382.54,-6.17,7,Furniture,Furnishings
B-28028,1601.12,252.35,6,Electronics,Printers
B-29309,1993.01,528.7,10,Electronics,Printers
B-31179,142.63,-33.02,9,Furniture,Chairs
B-26752,1324.81,304.74,8,Clothing,Leggings
B-34770,3805.01,1158.27,8,Furniture,Bookcases
B-28073,4256.5,-806.15,7,Electronics,Electronic Games
B-28714,3626.22,70.91,7,Clothing,Trousers
B-31180,2207.3,-154.7,7,Electronics,Phones
B-34506,1637.45,302.13,6,Clothing,Trousers
B-29819,3290.82,-491.96,8,Clothing,Saree
B-28375,1766.22,-370.81,7,Furniture,Bookcases
B-33864,2759.28,32.64,8,Electronics,Electronic Games
B-27976,2352.63,-428.82,4,Furniture,Bookcases
B-31891,2991.22,49.29,10,Electronics,Accessories
B-30500,3618.74,-12.82,9,Clothing,Hankerchief
B-34300,4794.47,-51.07,8,Clothing,Stole
B-26050,1783.64,-42.1,10,Clothing,Leggings
B-27101,4875.93,-971.13,10,Clothing,Stole
B-29914,1442.42,426.2,10,Electronics,Electronic Games
B-31169,1638.4,-159.15,3,Furniture,Tables
B-33299,2224.54,476.85,4,Furniture,Tables
B-35457,4245.67,938.62,10,Electronics,Phones
B-28809,424.78,-52.82,8,Electronics,Printers
B-34536,525.52,-14.39,8,Furniture,Chairs
B-35158,1064.71,396.71,9,Furniture,Bookcases
B-35256,2502.86,890.95,4,Clothing,Trousers
B-32662,1552.03,-124.38,2,Clothing,Leggings
B-35508,4728.26,-19.54,4,Furniture,Bookcases
B-29464,1530.78,-135.19,8,Furniture,Tables
B-35370,2965.29,649.28,9,Clothing,Leggings
B-34084,520.71,-71.87,6,Furniture,Furnishings
B-28391,92.75,-7.76,4,Electronics,Accessories
B-30016,3402.92,-978.41,8,Electronics,Accessories
B-34328,1304.39,-276.21,5,Electronics,Accessories
B-27243,1082.09,-73.18,6,Electronics,Phones
B-33993,643.8,78.63,2,Clothing,Hankerchief
B-28203,4712.95,1470.15,4,Furniture,Bookcases
B-34471,2942.05,406.2,5,Clothing,Saree
B-28039,1925.88,205.86,2,Electronics,Electronic Games
B-34298,2876.13,33.35,9,Furniture,Bookcases
B-32356,3622.58,557.52,10,Clothing,Trousers
B-27227,2979.06,1016.23,1,Electronics,Printers
B-35350,1887.81,-285.85,4,Clothing,Stole
B-30782,4672.46,53.06,2,Electronics,Electronic Games
B-27765,1468.65,58.22,10,Electronics,Phones
B-26186,4520.25,929.21,8,Electronics,Phones
B-26482,4164.14,-703.03,7,Electronics,Accessories
B-29258,841.25,203.76,4,Electronics,Phones
B-31474,1166.76,-243.71,7,Furniture,Bookcases
B-30723,392.23,-116.66,9,Electronics,Accessories
B-29801,637.45,-26.8,8,Clothing,Hankerchief
B-26582,4749.14,-733.67,7,Furniture,Bookcases
B-26762,1942.23,130.14,9,Electronics,Electronic Games
B-28157,1858.65,-164.25,10,Clothing,Leggings
B-31011,3498.5,1130.99,1,Furniture,Furnishings
B-33933,569.67,87.24,8,Furniture,Bookcases
B-30048,3432.72,1156.59,2,Furniture,Tables
B-33775,1310.95,-263.17,10,Electronics,Printers
B-30186,3826.81,-1138.67,4,Clothing,Shirt
B-25993,89.47,9.04,10,Electronics,Printers
B-30240,513.65,-150.89,1,Furniture,Chairs
B-34654,1911.73,737.51,9,Clothing,T-Shirt
B-28864,1818.55,-377.51,10,Clothing,Shirt
B-30421,4343.01,1288.26,7,Clothing,Stole
B-27389,4783.96,-1197.56,1,Furniture,Bookcases
B-28261,3376.79,-813.67,8,Clothing,Skirt
B-27118,2876.25,522.31,8,Clothing,Stole
B-27043,1886.17,-91.4,9,Clothing,Stole
B-32220,4436.99,-2.14,5,Clothing,Kurti
B-34016,2387.5,180.39,4,Furniture,Tables
B-32286,423.5,40.92,8,Electronics,Electronic Games
B-26857,4712.32,-118.92,1,Clothing,Kurti
B-27860,595.06,-166.66,3,Furniture,Chairs
B-34961,206.49,-0.68,10,Clothing,Skirt
B-31915,2960.89,19.73,10,Electronics,Accessories
B-32253,2184.67,88.43,9,Clothing,Kurti
B-34571,3001.79,-316.04,5,Furniture,Chairs
B-29746,3222.84,-440.05,5,Electronics,Phones
B-32176,2491.48,-447.18,5,Electronics,Accessories
B-34254,1611.18,-239.61,5,Electronics,Printers
B-26635,1109.88,345.43,6,Clothing,Skirt
B-35247,2420.74,394.62,4,Furniture,Chairs
B-26503,2342.83,-223.06,4,Furniture,Chairs
B-30106,312.74,115.04,10,Electronics,Printers
B-33563,4967.89,-109.34,6,Clothing,Hankerchief
B-31843,2034.67,748.1,2,Clothing,Hankerchief
B-33333,1631.38,144.7,2,Electronics,Printers
B-30470,1802.01,87.06,1,Furniture,Chairs
B-27461,2440.63,-347.56,7,Clothing,Saree
B-35463,2526.63,496.9,8,Electronics,Printers
B-29032,974.75,-51.37,3,Furniture,Chairs
B-31991,1072.92,181.5,5,Electronics,Electronic Games
B-27704,2596.2,647.11,9,Clothing,Skirt
B-35241,4698.07,1215.56,10,Electronics,Phones
B-28575,2963.92,-623.16,2,Furniture,Chairs
B-26781,698.03,262.36,4,Electronics,Printers
B-31096,2641.86,89.35,4,Electronics,Accessories
B-28536,316.89,2.51,8,Furniture,Chairs
B-35564,3937.85,-514.13,2,Furniture,Tables
B-28261,1099.56,-89.81,5,Electronics,Phones
B-26595,4973.47,1831.65,6,Electronics,Phones
B-33281,4845.54,-659.59,9,Electronics,Electronic Games
B-34813,2914.51,411.36,1,Electronics,Printers
B-31196,1737.82,386.0,1,Electronics,Phones
B-31378,3926.06,-698.78,3,Clothing,Kurti
B-28925,4511.57,-966.4,2,Furniture,Chairs
B-27464,3632.51,343.03,10,Furniture,Bookcases
B-30074,2531.81,656.41,2,Electronics,Phones
B-31607,682.1,76.5,6,Furniture,Chairs
B-30860,3246.05,-523.56,3,Electronics,Accessories
B-27665,735.75,-105.37,10,Clothing,Leggings
B-33041,478.55,-119.03,3,Electronics,Accessories
B-28980,80.69,16.5,2,Clothing,Shirt
B-32336,2575.06,74.86,8,Furniture,Tables
B-26038,2188.95,729.81,8,Clothing,Shirt
B-30088,4353.13,-1030.3,9,Furniture,Chairs
B-29141,3870.47,-663.54,1,Clothing,Shirt
B-29547,2465.96,380.89,4,Clothing,Kurti
B-35349,1905.78,577.41,7,Furniture,Bookcases
B-31216,1912.53,598.16,10,Electronics,Printers
B-32990,671.85,-194.67,3,Electronics,Phones
B-28057,2705.3,322.25,8,Furniture,Furnishings
B-33457,783.55,312.93,6,Clothing,Shirt
B-31644,2315.1,925.72,3,Furniture,Bookcases
B-30026,3754.86,1062.35,7,Clothing,Skirt
B-33988,4963.35,1219.21,9,Electronics,Electronic Games
B-35137,587.8,30.45,9,Electronics,Electronic Games
B-33305,3934.85,1355.51,4,Electronics,Accessories
B-32329,4141.53,844.96,10,Electronics,Electronic Games
B-30965,3825.6,-942.33,4,Electronics,Phones
B-31075,4319.6,1456.22,4,Electronics,Accessories
B-26135,4965.46,-1163.5,8,Clothing,Leggings
B-30552,667.39,203.61,5,Clothing,Leggings
B-27584,1763.51,-146.01,1,Electronics,Electronic Games
B-29763,1704.6,153.15,5,Clothing,Leggings
B-33454,1782.82,-152.38,1,Furniture,Chairs
B-30806,4328.1,981.85,10,Clothing,Hankerchief
B-29394,2096.09,519.5,4,Furniture,Bookcases
B-29674,2610.68,217.78,6,Electronics,Electronic Games
B-35581,4883.3,-889.3,10,Electronics,Accessories
B-34257,4344.5,510.16,5,Clothing,Leggings
B-33474,287.97,20.73,1,Electronics,Printers
B-25606,4374.18,1225.91,2,Clothing,Shirt
B-29974,1072.34,-200.41,2,Clothing,Shirt
B-31980,2497.99,-296.37,1,Clothing,Hankerchief
B-32033,814.73,189.93,3,Furniture,Furnishings
B-31168,3078.54,-123.21,1,Furniture,Tables
B-35186,2433.65,-403.02,9,Clothing,T-Shirt
B-34922,385.42,24.34,4,Electronics,Electronic Games
B-30400,3641.17,568.92,2,Furniture,Furnishings
B-26572,3800.99,46.11,5,Electronics,Electronic Games
B-30956,3859.62,861.91,7,Furniture,Furnishings
B-30210,4470.41,1733.32,9,Furniture,Bookcases
B-29105,3870.73,568.7,2,Electronics,Phones
B-30489,2763.15,1024.68,9,Electronics,Printers
B-30139,1827.71,-26.58,2,Clothing,Trousers
B-28240,2368.39,467.96,2,Furniture,Furnishings
B-28936,2429.94,734.27,1,Clothing,Skirt
B-35543,528.65,-6.94,10,Clothing,Leggings
B-26182,4230.27,-668.48,6,Furniture,Chairs
B-34451,891.47,186.18,8,Electronics,Electronic Games
B-27490,845.34,-173.21,5,Furniture,Tables
B-34861,3147.54,-405.67,8,Furniture,Chairs
B-33320,2212.4,473.2,3,Electronics,Phones
B-27916,3111.05,672.21,3,Electronics,Accessories
B-27467,4207.34,1529.96,1,Clothing,Hankerchief
B-32083,3490.45,1389.12,2,Clothing,T-Shirt
B-29147,2158.02,253.98,1,Electronics,Electronic Games
B-32829,3227.02,610.31,5,Furniture,Tables
B-26214,4272.85,1530.36,1,Clothing,Skirt
B-29514,983.4,-110.59,5,Furniture,Tables
B-30685,3661.86,1138.64,6,Electronics,Phones
B-29016,3353.0,-818.57,4,Furniture,Bookcases
B-28091,3196.22,730.06,7,Electronics,Accessories
B-31624,855.91,37.9,3,Electronics,Electronic Games
B-28293,3110.2,553.25,5,Clothing,Skirt
B-35479,4210.47,1515.09,8,Furniture,Furnishings
B-32229,3561.48,-174.78,7,Electronics,Phones
B-26928,2016.7,-89.9,3,Electronics,Phones
B-35344,543.99,192.12,7,Clothing,T-Shirt
B-26493,1809.93,-277.47,9,Furniture,Bookcases
B-31885,4149.61,1592.6,7,Furniture,Tables
B-27098,755.26,221.77,10,Furniture,Chairs
B-35551,433.04,83.42,8,Electronics,Printers
B-25920,2687.62,265.44,1,Clothing,Hankerchief
B-26837,602.19,-82.29,1,Electronics,Phones
B-26112,4056.81,162.41,4,Clothing,T-Shirt
B-35215,921.15,240.76,7,Furniture,Furnishings
B-25734,346.77,-54.38,3,Clothing,T-Shirt
B-26067,639.01,-50.4,2,Furniture,Tables
B-30126,2130.07,-436.83,3,Electronics,Electronic Games
B-35326,4328.77,1571.21,7,Furniture,Furnishings
B-30265,2674.78,-537.06,10,Furniture,Furnishings
B-33344,3263.06,-517.3,9,Furniture,Tables
B-26305,410.22,1.79,6,Furniture,Chairs
B-32895,3007.67,521.6,2,Clothing,Kurti
B-34798,1293.96,-296.03,10,Furniture,Tables
B-29499,2444.98,657.22,9,Furniture,Bookcases
B-33186,3009.31,-806.85,3,Electronics,Accessories
B-30001,4294.79,-221.21,6,Electronics,Electronic Games
B-31066,3115.35,784.27,8,Electronics,Electronic Games
B-27728,748.69,140.55,1,Furniture,Furnishings
B-29873,599.24,-59.0,2,Furniture,Bookcases
B-26782,975.52,-87.78,1,Clothing,T-Shirt
B-33607,1094.35,430.41,3,Electronics,Printers
B-34277,1987.3,-376.28,6,Electronics,Printers
B-34249,2894.71,-300.19,10,Clothing,Kurti
B-34101,4374.16,-66.76,1,Furniture,Tables
B-33810,1719.66,-143.73,7,Electronics,Phones
B-32959,3230.16,-679.45,5,Electronics,Printers
B-33644,1717.16,415.34,9,Electronics,Printers
B-25747,1651.58,-25.99,3,Furniture,Chairs
B-26966,3648.01,246.81,6,Clothing,T-Shirt
B-35055,3475.67,699.86,10,Electronics,Accessories
B-33611,4306.25,-297.33,4,Furniture,Bookcases
B-30976,1359.19,-88.65,8,Clothing,Trousers
B-30514,1685.45,659.59,3,Furniture,Furnishings
B-26442,1391.65,433.5,4,Clothing,Stole
B-28188,2011.69,566.79,10,Clothing,Shirt
B-28816,4679.47,349.28,4,Clothing,Leggings
B-33278,987.8,-190.31,9,Clothing,Trousers
B-32594,2967.45,603.04,10,Electronics,Printers
B-35595,3662.09,-157.88,3,Furniture,Furnishings
B-28864,2619.53,151.86,8,Clothing,Hankerchief
B-35545,4806.76,-588.17,9,Clothing,Shirt
B-33297,712.13,-175.4,4,Clothing,Skirt
B-25924,4909.55,-857.25,8,Electronics,Phones
B-32446,3110.34,-487.58,6,Electronics,Electronic Games
B-27859,4836.75,-397.21,10,Clothing,Stole
B-34729,2630.8,1025.48,9,Furniture,Chairs
B-30698,3497.67,1092.65,7,Clothing,Trousers
B-30882,4677.73,-486.71,6,Furniture,Bookcases
B-34711,4621.68,-146.68,5,Electronics,Printers
B-26133,299.35,9.77,4,Furniture,Chairs
B-28185,1116.88,181.94,1,Clothing,Hankerchief
B-26593,3409.57,1344.1,9,Furniture,Chairs
B-27849,3691.3,-76.44,7,Clothing,Leggings
B-35247,3835.73,891.4,2,Electronics,Electronic Games
B-33489,3150.09,-25.11,10,Clothing,Trousers
B-27545,1089.88,-271.28,4,Furniture,Tables
B-30506,3121.73,-791.94,3,Furniture,Bookcases
B-29753,967.55,-179.44,3,Clothing,Skirt
B-25617,4012.83,-917.99,4,Clothing,Leggings
B-27169,4061.28,-308.11,2,Electronics,Phones
B-28855,2656.42,266.21,5,Clothing,Trousers
B-29199,2847.07,520.87,10,Clothing,Kurti
B-27805,813.79,93.08,10,Furniture,Furnishings
B-27164,4706.14,-176.87,9,Electronics,Electronic Games
B-31009,1809.21,33.33,2,Clothing,Trousers
B-33339,3234.43,-741.85,4,Furniture,Furnishings
B-27556,513.55,-127.37,1,Clothing,Leggings
B-30431,1134.81,387.82,6,Electronics,Accessories
B-27351,4514.9,985.83,2,Furniture,Tables
B-26288,4636.9,-156.22,2,Clothing,Skirt
B-32875,3582.6,390.46,5,Furniture,Furnishings
B-27922,4360.17,385.45,4,Clothing,Stole
B-29232,3606.3,398.97,5,Clothing,Skirt
B-28569,4047.87,-73.81,3,Clothing,Shirt
B-27125,357.24,123.01,8,Furniture,Bookcases
B-26063,3680.55,1150.62,1,Electronics,Printers
B-29236,1273.14,67.31,4,Furniture,Chairs
B-28040,1504.95,107.85,3,Clothing,T-Shirt
B-27519,2569.8,666.28,6,Clothing,Hankerchief
B-28081,4340.18,-556.97,2,Electronics,Accessories
B-34236,2923.58,-309.78,4,Clothing,Stole
B-34291,1494.93,-233.34,9,Clothing,Leggings
B-25787,3237.93,-798.67,2,Clothing,T-Shirt
B-32855,771.55,61.2,8,Electronics,Printers
B-33072,4842.98,28.6,3,Furniture,Bookcases
B-27174,3824.76,52.7,9,Electronics,Phones
B-28150,2496.78,141.41,3,Electronics,Electronic Games
B-29246,2461.18,111.23,5,Clothing,Trousers
B-34893,4294.44,386.22,5,Furniture,Furnishings
B-32159,1498.54,274.94,1,Clothing,Hankerchief
B-32256,98.65,-28.41,9,Clothing,Stole
B-33182,4050.84,-1141.53,5,Clothing,Kurti
B-32635,2544.83,142.98,2,Clothing,Leggings
B-32133,429.86,128.73,10,Clothing,Skirt
B-35566,4353.03,-990.04,5,Clothing,T-Shirt
B-28867,4133.98,1032.67,7,Electronics,Electronic Games
B-26816,3517.14,-312.23,4,Clothing,Trousers
B-27013,2080.38,373.99,4,Clothing,Saree
B-25701,4191.65,-1073.53,1,Furniture,Bookcases
B-35076,873.94,-166.02,8,Clothing,Saree
B-33846,143.66,15.01,2,Electronics,Phones
B-34140,3246.4,484.56,1,Clothing,Stole
B-31208,769.8,-190.55,7,Electronics,Electronic Games
B-35435,2977.36,-39.42,2,Clothing,Leggings
B-33914,2442.68,333.23,2,Furniture,Chairs
B-27127,4127.92,-934.49,7,Furniture,Furnishings
B-28066,3773.86,1450.78,7,Furniture,Furnishings
B-34326,4069.38,741.89,4,Clothing,Stole
B-32705,2214.59,-553.79,2,Furniture,Furnishings
B-28892,3007.31,-290.22,5,Electronics,Accessories
B-31089,2654.73,-108.51,6,Electronics,Electronic Games
B-33243,3086.17,626.11,8,Clothing,Skirt
B-33662,2366.01,-583.89,10,Clothing,Kurti
B-26697,2001.88,37.56,5,Furniture,Tables
B-33079,3526.27,573.4,4,Electronics,Accessories
B-28161,3076.36,-911.06,10,Clothing,Skirt
B-34836,2894.2,617.26,7,Furniture,Furnishings
B-31238,2500.1,668.74,1,Clothing,Skirt
B-29871,4073.18,-123.52,6,Clothing,Shirt
B-34614,4696.8,857.87,9,Clothing,Trousers
B-27217,2121.44,754.89,4,Electronics,Accessories
B-31712,1034.11,-101.47,1,Furniture,Bookcases
B-27647,3749.33,1477.32,10,Furniture,Chairs
B-27900,2438.83,370.34,9,Furniture,Tables
B-26736,686.61,76.97,7,Furniture,Tables
B-26508,1005.4,249.69,3,Furniture,Chairs
B-33641,4072.35,1503.98,9,Electronics,Printers
B-33562,4521.61,-108.83,2,Furniture,Furnishings
B-29246,3595.07,971.54,1,Furniture,Furnishings
B-28481,2147.38,28.18,10,Clothing,T-Shirt
B-34473,3724.21,-844.98,5,Electronics,Accessories
B-35362,4702.7,79.76,3,Clothing,Skirt
B-28481,1003.17,102.15,3,Furniture,Chairs
B-34851,2162.07,53.84,8,Electronics,Accessories
B-31110,2530.39,-553.66,4,Electronics,Printers
B-25859,1371.35,118.91,1,Furniture,Tables
B-32990,2753.9,1015.19,3,Furniture,Furnishings
B-26922,3387.56,-227.19,10,Clothing,Leggings
B-35011,3701.83,-1032.34,5,Clothing,Saree
B-30136,1751.84,296.98,6,Furniture,Tables
B-32874,2188.73,-580.49,5,Clothing,Kurti
B-28738,2355.41,358.8,9,Electronics,Phones
B-32099,4592.87,-640.27,3,Electronics,Printers
B-34901,934.24,280.52,8,Clothing,Leggings
B-31923,3477.9,992.13,1,Electronics,Accessories
B-27410,4050.57,175.21,8,Electronics,Phones
B-28614,2099.19,317.1,6,Furniture,Furnishings
B-35042,1537.27,-451.17,10,Furniture,Bookcases
B-31815,190.53,8.68,10,Furniture,Bookcases
B-26867,518.44,94.84,8,Furniture,Bookcases
B-29553,1140.56,-5.71,3,Clothing,Saree
B-29546,1902.06,161.18,2,Clothing,Trousers
B-30688,4827.47,350.23,3,Furniture,Chairs
B-32960,1122.48,-321.43,3,Furniture,Chairs
B-27383,709.29,154.98,6,Furniture,Chairs
B-34943,1077.27,108.22,7,Furniture,Bookcases
B-25997,4970.75,718.85,1,Furniture,Tables
B-34134,679.37,-42.67,1,Electronics,Phones
B-34408,4655.19,-1378.65,5,Clothing,Leggings
B-33889,4589.49,1254.7,7,Clothing,Hankerchief
B-32929,4367.39,-962.14,8,Clothing,Stole
B-28076,1263.43,117.56,6,Clothing,T-Shirt
B-30382,3582.42,511.19,2,Clothing,Hankerchief
B-31018,2772.47,-219.99,7,Clothing,Trousers
B-28628,4470.26,740.39,7,Electronics,Accessories
B-27588,2640.79,1027.22,2,Electronics,Printers
B-28885,952.04,-283.1,2,Clothing,Hankerchief
B-32012,3470.12,-563.9,5,Furniture,Chairs
B-28525,4936.67,-509.45,5,Electronics,Electronic Games
B-32552,3154.84,891.24,6,Furniture,Furnishings
B-34604,1581.3,-212.54,2,Furniture,Tables
B-29614,3398.7,-990.1,8,Furniture,Tables
B-33103,1717.1,435.63,6,Electronics,Accessories
B-35068,1549.32,-90.57,10,Clothing,Kurti
B-32971,3512.51,-1007.73,1,Clothing,Trousers
B-28429,2191.4,-189.98,2,Furniture,Tables
B-32521,2324.46,452.1,8,Electronics,Printers
B-30172,1040.75,-35.5,6,Clothing,Stole
B-35284,3350.12,-229.04,3,Electronics,Electronic Games
B-33803,1252.54,226.08,7,Furniture,Bookcases
B-30481,108.14,18.5,8,Electronics,Phones
B-29408,4002.51,246.5,6,Clothing,Skirt
B-35024,1787.11,-426.39,2,Furniture,Bookcases
B-27037,2354.97,338.6,4,Furniture,Furnishings
B-29495,3586.79,1114.87,1,Clothing,Stole
B-30751,199.79,47.48,3,Clothing,Stole
B-34643,4728.39,1656.83,6,Clothing,Saree
B-31281,4809.48,955.77,4,Furniture,Furnishings
B-27340,2538.49,822.53,4,Furniture,Tables
B-35325,1948.51,-69.57,9,Furniture,Furnishings
B-32192,3532.53,-619.47,8,Furniture,Furnishings
B-30081,1603.9,-372.82,7,Electronics,Electronic Games
B-27877,3403.8,210.34,2,Clothing,Shirt
B-26098,2550.11,285.72,7,Electronics,Accessories
B-27736,3816.15,1000.17,2,Electronics,Phones
B-26298,3715.24,1062.13,3,Electronics,Accessories
B-29374,3294.73,1034.96,7,Furniture,Furnishings
B-27401,1856.59,347.26,3,Furniture,Tables
B-33802,3165.44,744.1,8,Clothing,Saree
B-34519,774.91,236.87,9,Clothing,Shirt
B-34712,4485.09,-595.8,9,Electronics,Accessories
B-33983,2229.71,352.26,5,Furniture,Furnishings
B-26780,3302.8,-163.86,6,Electronics,Printers
B-33952,643.72,-10.35,2,Furniture,Chairs
B-34370,1843.36,-135.2,9,Furniture,Tables
B-28790,4650.91,-810.13,2,Clothing,Saree
B-29138,3875.97,-431.13,7,Clothing,T-Shirt
B-27323,4292.92,-716.04,1,Clothing,Hankerchief
B-33736,4144.97,878.94,2,Furniture,Tables
B-25986,369.03,78.15,2,Furniture,Furnishings
B-26765,1428.75,499.92,9,Furniture,Chairs
B-30031,3089.36,675.2,2,Clothing,T-Shirt
B-26357,2024.99,-499.48,10,Electronics,Electronic Games
B-28195,338.45,90.47,10,Clothing,Saree
B-34897,4011.24,658.29,10,Electronics,Printers
B-29450,1764.66,8.82,7,Clothing,T-Shirt
B-27605,2475.04,601.17,4,Electronics,Printers
B-28721,194.87,-33.93,4,Electronics,Printers
B-28160,472.71,-132.92,2,Electronics,Electronic Games
B-26340,2693.93,245.51,10,Electronics,Printers
B-33788,4082.13,239.45,9,Electronics,Electronic Games
B-28469,941.13,-256.78,7,Electronics,Printers
B-34477,4547.36,-846.08,1,Clothing,Kurti
B-30219,3373.82,-8.62,5,Clothing,Stole
B-28504,4545.64,-894.82,6,Electronics,Phones
B-33965,2412.22,-639.27,10,Clothing,Kurti
B-28541,4282.59,-1209.08,1,Electronics,Phones
B-28676,2863.15,192.45,4,Clothing,Leggings
B-25657,499.26,67.77,4,Electronics,Accessories
B-30702,3224.42,253.96,9,Clothing,Saree
B-31542,3245.24,879.73,3,Clothing,Kurti
B-26405,440.32,64.97,4,Furniture,Chairs
B-30087,4683.11,-894.8,7,Clothing,Trousers
B-29456,1939.92,-403.23,3,Electronics,Accessories
B-33689,3858.48,-57.09,10,Electronics,Accessories
B-34937,1856.7,455.19,10,Electronics,Phones
B-35568,1863.23,-42.33,7,Clothing,Stole
B-30043,2135.78,-315.95,3,Clothing,Skirt
B-31059,2476.73,355.59,9,Clothing,Saree
B-33936,1181.04,292.95,2,Furniture,Tables
B-34289,2679.21,-293.86,4,Electronics,Accessories
B-34882,1672.13,-114.26,2,Electronics,Phones
B-32780,3007.72,1058.09,10,Clothing,Leggings
B-28168,3359.24,420.78,8,Furniture,Bookcases
B-32843,216.15,-61.0,6,Clothing,Kurti
B-35524,1488.12,-288.45,3,Clothing,Shirt
B-35063,954.86,124.85,10,Clothing,Hankerchief
B-31115,4604.7,213.48,10,Furniture,Tables
B-30992,4594.17,599.31,8,Furniture,Chairs
B-30753,2936.66,649.99,1,Electronics,Phones
B-30257,2970.14,756.53,10,Clothing,Skirt
B-28164,3349.39,494.74,4,Clothing,Shirt
B-33668,1564.09,-353.48,4,Clothing,Saree
B-30975,3547.75,661.77,6,Electronics,Phones
B-31395,4543.65,1041.57,10,Electronics,Phones
B-25652,1203.78,133.31,8,Furniture,Chairs
B-32058,3671.34,-689.46,7,Electronics,Electronic Games
B-28852,3738.74,1457.99,3,Furniture,Bookcases
B-33079,2604.88,-264.36,5,Furniture,Furnishings
